row_uid,facet,sample,score
243,trust,2,45.0
243,trust,3,45.0
243,trust,4,45.0
243,altruism,0,45.0
243,altruism,1,45.0
243,altruism,2,45.0
243,altruism,3,45.0
243,altruism,4,45.0
243,cooperation,0,75.0
243,cooperation,1,75.0
243,cooperation,2,65.0
243,cooperation,3,75.0
243,cooperation,4,75.0
243,modesty,0,65.0
243,modesty,1,75.0
243,modesty,2,75.0
243,modesty,3,75.0
243,modesty,4,75.0
243,sympathy,0,65.0
243,sympathy,1,65.0
243,sympathy,2,65.0
243,sympathy,3,65.0
243,sympathy,4,65.0
244,trust,0,65.0
244,trust,1,70.0
244,trust,2,65.0
244,trust,3,65.0
244,trust,4,65.0
244,altruism,0,35.0
244,altruism,1,35.0
244,altruism,2,35.0
244,altruism,3,35.0
244,altruism,4,35.0
244,cooperation,0,65.0
244,cooperation,1,65.0
244,cooperation,2,65.0
244,cooperation,3,65.0
244,cooperation,4,65.0
244,modesty,0,65.0
244,modesty,1,65.0
244,modesty,2,65.0
244,modesty,3,65.0
244,modesty,4,65.0
244,sympathy,0,45.0
244,sympathy,1,45.0
244,sympathy,2,45.0
244,sympathy,3,45.0
244,sympathy,4,45.0
245,trust,0,45.0
245,trust,1,45.0
245,trust,2,45.0
245,trust,3,45.0
245,trust,4,45.0
245,altruism,0,75.0
245,altruism,1,85.0
245,altruism,2,75.0
245,altruism,3,75.0
245,altruism,4,75.0
245,cooperation,0,25.0
245,cooperation,1,25.0
245,cooperation,2,45.0
245,cooperation,3,25.0
245,cooperation,4,40.0
245,modesty,0,45.0
245,modesty,1,45.0
245,modesty,2,45.0
245,modesty,3,45.0
245,modesty,4,45.0
245,sympathy,0,25.0
245,sympathy,1,25.0
245,sympathy,2,40.0
245,sympathy,3,25.0
245,sympathy,4,30.0
246,trust,0,65.0
246,trust,1,65.0
246,trust,2,65.0
246,trust,3,65.0
246,trust,4,65.0
246,altruism,0,75.0
246,altruism,1,65.0
246,altruism,2,75.0
246,altruism,3,75.0
246,altruism,4,65.0
246,cooperation,0,85.0
246,cooperation,1,85.0
246,cooperation,2,85.0
246,cooperation,3,85.0
246,cooperation,4,85.0
246,modesty,0,75.0
246,modesty,1,75.0
246,modesty,2,70.0
246,modesty,3,70.0
246,modesty,4,70.0
246,sympathy,0,75.0
246,sympathy,1,65.0
246,sympathy,2,75.0
246,sympathy,3,65.0
246,sympathy,4,75.0
247,trust,0,85.0
247,trust,1,85.0
247,trust,2,85.0
247,trust,3,85.0
247,trust,4,85.0
247,altruism,0,90.0
247,altruism,1,90.0
247,altruism,2,90.0
247,altruism,3,90.0
247,altruism,4,90.0
247,cooperation,0,85.0
247,cooperation,1,85.0
247,cooperation,2,85.0
247,cooperation,3,85.0
247,cooperation,4,80.0
247,modesty,0,40.0
247,modesty,1,40.0
247,modesty,2,40.0
247,modesty,3,35.0
247,modesty,4,40.0
247,sympathy,0,85.0
247,sympathy,1,90.0
247,sympathy,2,85.0
247,sympathy,3,85.0
247,sympathy,4,85.0
248,trust,0,90.0
248,trust,1,85.0
248,trust,2,85.0
248,trust,3,85.0
248,trust,4,85.0
248,altruism,0,65.0
248,altruism,1,65.0
248,altruism,2,65.0
248,altruism,3,65.0
248,altruism,4,80.0
248,cooperation,0,85.0
248,cooperation,1,85.0
248,cooperation,2,75.0
248,cooperation,3,85.0
248,cooperation,4,85.0
248,modesty,0,65.0
248,modesty,1,65.0
248,modesty,2,65.0
248,modesty,3,65.0
248,modesty,4,65.0
248,sympathy,0,85.0
248,sympathy,1,85.0
248,sympathy,2,85.0
248,sympathy,3,85.0
248,sympathy,4,85.0
249,trust,0,70.0
249,trust,1,70.0
249,trust,2,65.0
249,trust,3,70.0
249,trust,4,65.0
249,altruism,0,65.0
249,altruism,1,70.0
249,altruism,2,65.0
249,altruism,3,65.0
249,altruism,4,65.0
249,cooperation,0,85.0
249,cooperation,1,85.0
249,cooperation,2,85.0
249,cooperation,3,85.0
249,cooperation,4,85.0
249,modesty,0,65.0
249,modesty,1,75.0
249,modesty,2,75.0
249,modesty,3,65.0
249,modesty,4,65.0
249,sympathy,0,85.0
249,sympathy,1,85.0
249,sympathy,2,85.0
249,sympathy,3,90.0
249,sympathy,4,85.0
250,trust,0,85.0
250,trust,1,65.0
250,trust,2,75.0
250,trust,3,65.0
250,trust,4,75.0
250,altruism,0,95.0
250,altruism,1,95.0
250,altruism,2,90.0
250,altruism,3,90.0
250,altruism,4,95.0
250,cooperation,0,90.0
250,cooperation,1,90.0
250,cooperation,2,90.0
250,cooperation,3,90.0
250,cooperation,4,90.0
250,modesty,0,85.0
250,modesty,1,85.0
250,modesty,2,85.0
250,modesty,3,85.0
250,modesty,4,85.0
250,sympathy,0,85.0
250,sympathy,1,85.0
250,sympathy,2,85.0
250,sympathy,3,85.0
250,sympathy,4,85.0
251,trust,0,80.0
251,trust,1,85.0
251,trust,2,85.0
251,trust,3,85.0
251,trust,4,85.0
251,altruism,0,90.0
251,altruism,1,90.0
251,altruism,2,90.0
251,altruism,3,90.0
251,altruism,4,90.0
251,cooperation,0,25.0
251,cooperation,1,25.0
251,cooperation,2,25.0
251,cooperation,3,65.0
251,cooperation,4,25.0
251,modesty,0,45.0
251,modesty,1,65.0
251,modesty,2,45.0
251,modesty,3,45.0
251,modesty,4,45.0
251,sympathy,0,90.0
251,sympathy,1,85.0
251,sympathy,2,85.0
251,sympathy,3,85.0
251,sympathy,4,90.0
252,trust,0,85.0
252,trust,1,80.0
252,trust,2,75.0
252,trust,3,85.0
252,trust,4,85.0
252,altruism,0,85.0
252,altruism,1,85.0
252,altruism,2,85.0
252,altruism,3,85.0
252,altruism,4,85.0
252,cooperation,0,85.0
252,cooperation,1,85.0
252,cooperation,2,85.0
252,cooperation,3,85.0
252,cooperation,4,85.0
252,modesty,0,65.0
252,modesty,1,75.0
252,modesty,2,65.0
252,modesty,3,65.0
252,modesty,4,65.0
252,sympathy,0,75.0
252,sympathy,1,85.0
252,sympathy,2,85.0
252,sympathy,3,85.0
252,sympathy,4,85.0
253,trust,0,85.0
253,trust,1,85.0
253,trust,2,85.0
253,trust,3,75.0
253,trust,4,85.0
253,altruism,0,85.0
253,altruism,1,85.0
253,altruism,2,85.0
253,altruism,3,85.0
253,altruism,4,85.0
253,cooperation,0,75.0
253,cooperation,1,75.0
253,cooperation,2,75.0
253,cooperation,3,75.0
253,cooperation,4,75.0
253,modesty,0,45.0
253,modesty,1,65.0
253,modesty,2,55.0
253,modesty,3,65.0
253,modesty,4,45.0
253,sympathy,0,65.0
253,sympathy,1,65.0
253,sympathy,2,45.0
253,sympathy,3,45.0
253,sympathy,4,45.0
254,trust,0,75.0
254,trust,1,75.0
254,trust,2,75.0
254,trust,3,75.0
254,trust,4,75.0
254,altruism,0,25.0
254,altruism,1,25.0
254,altruism,2,40.0
254,altruism,3,25.0
254,altruism,4,40.0
254,cooperation,0,85.0
254,cooperation,1,85.0
254,cooperation,2,85.0
254,cooperation,3,85.0
254,cooperation,4,85.0
254,modesty,0,70.0
254,modesty,1,70.0
254,modesty,2,75.0
254,modesty,3,75.0
254,modesty,4,75.0
254,sympathy,0,65.0
254,sympathy,1,65.0
254,sympathy,2,65.0
254,sympathy,3,65.0
254,sympathy,4,65.0
255,trust,0,75.0
255,trust,1,75.0
255,trust,2,70.0
255,trust,3,75.0
255,trust,4,70.0
255,altruism,0,85.0
255,altruism,1,85.0
255,altruism,2,85.0
255,altruism,3,80.0
255,altruism,4,85.0
255,cooperation,0,75.0
255,cooperation,1,75.0
255,cooperation,2,75.0
255,cooperation,3,75.0
255,cooperation,4,85.0
255,modesty,0,65.0
255,modesty,1,65.0
255,modesty,2,65.0
255,modesty,3,65.0
255,modesty,4,65.0
255,sympathy,0,75.0
255,sympathy,1,75.0
255,sympathy,2,75.0
255,sympathy,3,75.0
255,sympathy,4,75.0
256,trust,0,75.0
256,trust,1,65.0
256,trust,2,85.0
256,trust,3,65.0
256,trust,4,65.0
256,altruism,0,85.0
256,altruism,1,75.0
256,altruism,2,85.0
256,altruism,3,75.0
256,altruism,4,75.0
256,cooperation,0,90.0
256,cooperation,1,85.0
256,cooperation,2,85.0
256,cooperation,3,85.0
256,cooperation,4,85.0
256,modesty,0,65.0
256,modesty,1,65.0
256,modesty,2,65.0
256,modesty,3,65.0
256,modesty,4,65.0
256,sympathy,0,85.0
256,sympathy,1,85.0
256,sympathy,2,85.0
256,sympathy,3,85.0
256,sympathy,4,85.0
257,trust,0,70.0
257,trust,1,75.0
257,trust,2,65.0
257,trust,3,75.0
257,trust,4,75.0
257,altruism,0,85.0
257,altruism,1,85.0
257,altruism,2,85.0
257,altruism,3,85.0
257,altruism,4,85.0
257,cooperation,0,75.0
257,cooperation,1,85.0
257,cooperation,2,85.0
257,cooperation,3,85.0
257,cooperation,4,85.0
257,modesty,0,85.0
257,modesty,1,85.0
257,modesty,2,75.0
257,modesty,3,75.0
257,modesty,4,85.0
257,sympathy,0,75.0
257,sympathy,1,75.0
257,sympathy,2,75.0
257,sympathy,3,85.0
257,sympathy,4,75.0
258,trust,0,65.0
258,trust,1,75.0
258,trust,2,65.0
258,trust,3,65.0
258,trust,4,65.0
258,altruism,0,85.0
258,altruism,1,90.0
258,altruism,2,85.0
258,altruism,3,85.0
258,altruism,4,90.0
258,cooperation,0,75.0
258,cooperation,1,75.0
258,cooperation,2,85.0
258,cooperation,3,75.0
258,cooperation,4,85.0
258,modesty,0,75.0
258,modesty,1,75.0
258,modesty,2,75.0
258,modesty,3,75.0
258,modesty,4,85.0
258,sympathy,0,85.0
258,sympathy,1,85.0
258,sympathy,2,85.0
258,sympathy,3,85.0
258,sympathy,4,85.0
259,trust,0,70.0
259,trust,1,70.0
259,trust,2,65.0
259,trust,3,65.0
259,trust,4,65.0
259,altruism,0,65.0
259,altruism,1,65.0
259,altruism,2,65.0
259,altruism,3,65.0
259,altruism,4,45.0
259,cooperation,0,85.0
259,cooperation,1,85.0
259,cooperation,2,85.0
259,cooperation,3,85.0
259,cooperation,4,85.0
259,modesty,0,85.0
259,modesty,1,90.0
259,modesty,2,85.0
259,modesty,3,85.0
259,modesty,4,85.0
259,sympathy,0,55.0
259,sympathy,1,65.0
259,sympathy,2,45.0
259,sympathy,3,45.0
259,sympathy,4,45.0
260,trust,0,65.0
260,trust,1,65.0
260,trust,2,65.0
260,trust,3,65.0
260,trust,4,65.0
260,altruism,0,75.0
260,altruism,1,75.0
260,altruism,2,75.0
260,altruism,3,75.0
260,altruism,4,75.0
260,cooperation,0,85.0
260,cooperation,1,85.0
260,cooperation,2,85.0
260,cooperation,3,75.0
260,cooperation,4,75.0
260,modesty,0,75.0
260,modesty,1,85.0
260,modesty,2,75.0
260,modesty,3,75.0
260,modesty,4,85.0
260,sympathy,0,65.0
260,sympathy,1,65.0
260,sympathy,2,65.0
260,sympathy,3,65.0
260,sympathy,4,65.0
261,trust,0,45.0
261,trust,1,45.0
261,trust,2,45.0
261,trust,3,45.0
261,trust,4,45.0
261,altruism,0,25.0
261,altruism,1,25.0
261,altruism,2,25.0
261,altruism,3,25.0
261,altruism,4,25.0
261,cooperation,0,35.0
261,cooperation,1,45.0
261,cooperation,2,25.0
261,cooperation,3,30.0
261,cooperation,4,25.0
261,modesty,0,35.0
261,modesty,1,30.0
261,modesty,2,45.0
261,modesty,3,35.0
261,modesty,4,35.0
261,sympathy,0,25.0
261,sympathy,1,25.0
261,sympathy,2,25.0
261,sympathy,3,25.0
261,sympathy,4,25.0
262,trust,0,65.0
262,trust,1,65.0
262,trust,2,70.0
262,trust,3,65.0
262,trust,4,65.0
262,altruism,0,25.0
262,altruism,1,25.0
262,altruism,2,25.0
262,altruism,3,25.0
262,altruism,4,25.0
262,cooperation,0,90.0
262,cooperation,1,85.0
262,cooperation,2,85.0
262,cooperation,3,85.0
262,cooperation,4,85.0
262,modesty,0,85.0
262,modesty,1,85.0
262,modesty,2,75.0
262,modesty,3,85.0
262,modesty,4,75.0
262,sympathy,0,85.0
262,sympathy,1,75.0
262,sympathy,2,75.0
262,sympathy,3,85.0
262,sympathy,4,85.0
263,trust,0,75.0
263,trust,1,85.0
263,trust,2,75.0
263,trust,3,75.0
263,trust,4,75.0
263,altruism,0,85.0
263,altruism,1,90.0
263,altruism,2,90.0
263,altruism,3,85.0
263,altruism,4,85.0
263,cooperation,0,85.0
263,cooperation,1,85.0
263,cooperation,2,85.0
263,cooperation,3,85.0
263,cooperation,4,85.0
263,modesty,0,65.0
263,modesty,1,75.0
263,modesty,2,70.0
263,modesty,3,65.0
263,modesty,4,70.0
263,sympathy,0,75.0
263,sympathy,1,75.0
263,sympathy,2,75.0
263,sympathy,3,75.0
263,sympathy,4,75.0
264,trust,0,85.0
264,trust,1,85.0
264,trust,2,85.0
264,trust,3,85.0
264,trust,4,85.0
264,altruism,0,85.0
264,altruism,1,85.0
264,altruism,2,85.0
264,altruism,3,85.0
264,altruism,4,85.0
264,cooperation,0,45.0
264,cooperation,1,45.0
264,cooperation,2,45.0
264,cooperation,3,45.0
264,cooperation,4,45.0
264,modesty,0,45.0
264,modesty,1,45.0
264,modesty,2,45.0
264,modesty,3,65.0
264,modesty,4,45.0
264,sympathy,0,65.0
264,sympathy,1,65.0
264,sympathy,2,65.0
264,sympathy,3,65.0
264,sympathy,4,65.0
265,trust,0,65.0
265,trust,1,65.0
265,trust,2,65.0
265,trust,3,65.0
265,trust,4,65.0
265,altruism,0,45.0
265,altruism,1,45.0
265,altruism,2,45.0
265,altruism,3,45.0
265,altruism,4,45.0
265,cooperation,0,85.0
265,cooperation,1,85.0
265,cooperation,2,85.0
265,cooperation,3,85.0
265,cooperation,4,85.0
265,modesty,0,90.0
265,modesty,1,85.0
265,modesty,2,85.0
265,modesty,3,90.0
265,modesty,4,90.0
265,sympathy,0,45.0
265,sympathy,1,45.0
265,sympathy,2,45.0
265,sympathy,3,45.0
265,sympathy,4,45.0
266,trust,0,65.0
266,trust,1,65.0
266,trust,2,65.0
266,trust,3,65.0
266,trust,4,65.0
266,altruism,0,65.0
266,altruism,1,75.0
266,altruism,2,85.0
266,altruism,3,75.0
266,altruism,4,75.0
266,cooperation,0,85.0
266,cooperation,1,85.0
266,cooperation,2,85.0
266,cooperation,3,85.0
266,cooperation,4,85.0
266,modesty,0,85.0
266,modesty,1,75.0
266,modesty,2,85.0
266,modesty,3,85.0
266,modesty,4,75.0
266,sympathy,0,65.0
266,sympathy,1,65.0
266,sympathy,2,65.0
266,sympathy,3,65.0
266,sympathy,4,65.0
267,trust,0,85.0
267,trust,1,90.0
267,trust,2,85.0
267,trust,3,85.0
267,trust,4,65.0
267,altruism,0,85.0
267,altruism,1,85.0
267,altruism,2,85.0
267,altruism,3,85.0
267,altruism,4,85.0
267,cooperation,0,90.0
267,cooperation,1,90.0
267,cooperation,2,90.0
267,cooperation,3,90.0
267,cooperation,4,90.0
267,modesty,0,65.0
267,modesty,1,65.0
267,modesty,2,75.0
267,modesty,3,65.0
267,modesty,4,65.0
267,sympathy,0,85.0
267,sympathy,1,85.0
267,sympathy,2,85.0
267,sympathy,3,85.0
267,sympathy,4,85.0
268,trust,0,80.0
268,trust,1,80.0
268,trust,2,85.0
268,trust,3,80.0
268,trust,4,80.0
268,altruism,0,85.0
268,altruism,1,85.0
268,altruism,2,85.0
268,altruism,3,85.0
268,altruism,4,85.0
268,cooperation,0,90.0
268,cooperation,1,90.0
268,cooperation,2,85.0
268,cooperation,3,90.0
268,cooperation,4,90.0
268,modesty,0,70.0
268,modesty,1,75.0
268,modesty,2,70.0
268,modesty,3,70.0
268,modesty,4,75.0
268,sympathy,0,85.0
268,sympathy,1,85.0
268,sympathy,2,90.0
268,sympathy,3,90.0
268,sympathy,4,85.0
269,trust,0,90.0
269,trust,1,90.0
269,trust,2,85.0
269,trust,3,90.0
269,trust,4,90.0
269,altruism,0,65.0
269,altruism,1,65.0
269,altruism,2,65.0
269,altruism,3,65.0
269,altruism,4,65.0
269,cooperation,0,45.0
269,cooperation,1,45.0
269,cooperation,2,45.0
269,cooperation,3,60.0
269,cooperation,4,45.0
269,modesty,0,45.0
269,modesty,1,45.0
269,modesty,2,45.0
269,modesty,3,45.0
269,modesty,4,45.0
269,sympathy,0,65.0
269,sympathy,1,45.0
269,sympathy,2,45.0
269,sympathy,3,65.0
269,sympathy,4,65.0
270,trust,0,75.0
270,trust,1,75.0
270,trust,2,75.0
270,trust,3,75.0
270,trust,4,75.0
270,altruism,0,45.0
270,altruism,1,45.0
270,altruism,2,45.0
270,altruism,3,40.0
270,altruism,4,45.0
270,cooperation,0,80.0
270,cooperation,1,75.0
270,cooperation,2,85.0
270,cooperation,3,75.0
270,cooperation,4,75.0
270,modesty,0,75.0
270,modesty,1,75.0
270,modesty,2,75.0
270,modesty,3,75.0
270,modesty,4,75.0
270,sympathy,0,75.0
270,sympathy,1,75.0
270,sympathy,2,75.0
270,sympathy,3,75.0
270,sympathy,4,75.0
271,trust,0,45.0
271,trust,1,45.0
271,trust,2,45.0
271,trust,3,45.0
271,trust,4,45.0
271,altruism,0,45.0
271,altruism,1,45.0
271,altruism,2,45.0
271,altruism,3,45.0
271,altruism,4,45.0
271,cooperation,0,75.0
271,cooperation,1,75.0
271,cooperation,2,75.0
271,cooperation,3,75.0
271,cooperation,4,75.0
271,modesty,0,65.0
271,modesty,1,65.0
271,modesty,2,65.0
271,modesty,3,65.0
271,modesty,4,65.0
271,sympathy,0,45.0
271,sympathy,1,45.0
271,sympathy,2,45.0
271,sympathy,3,45.0
271,sympathy,4,45.0
272,trust,0,45.0
272,trust,1,45.0
272,trust,2,45.0
272,trust,3,60.0
272,trust,4,45.0
272,altruism,0,45.0
272,altruism,1,45.0
272,altruism,2,45.0
272,altruism,3,45.0
272,altruism,4,45.0
272,cooperation,0,65.0
272,cooperation,1,65.0
272,cooperation,2,75.0
272,cooperation,3,75.0
272,cooperation,4,75.0
272,modesty,0,75.0
272,modesty,1,80.0
272,modesty,2,85.0
272,modesty,3,85.0
272,modesty,4,80.0
272,sympathy,0,45.0
272,sympathy,1,45.0
272,sympathy,2,45.0
272,sympathy,3,45.0
272,sympathy,4,45.0
273,trust,0,65.0
273,trust,1,65.0
273,trust,2,65.0
273,trust,3,65.0
273,trust,4,65.0
273,altruism,0,45.0
273,altruism,1,45.0
273,altruism,2,45.0
273,altruism,3,45.0
273,altruism,4,45.0
273,cooperation,0,75.0
273,cooperation,1,75.0
273,cooperation,2,75.0
273,cooperation,3,75.0
273,cooperation,4,75.0
273,modesty,0,75.0
273,modesty,1,75.0
273,modesty,2,75.0
273,modesty,3,75.0
273,modesty,4,75.0
273,sympathy,0,45.0
273,sympathy,1,45.0
273,sympathy,2,45.0
273,sympathy,3,45.0
273,sympathy,4,45.0
274,trust,0,60.0
274,trust,1,60.0
274,trust,2,65.0
274,trust,3,65.0
274,trust,4,60.0
274,altruism,0,45.0
274,altruism,1,45.0
274,altruism,2,45.0
274,altruism,3,40.0
274,altruism,4,45.0
274,cooperation,0,85.0
274,cooperation,1,85.0
274,cooperation,2,85.0
274,cooperation,3,85.0
274,cooperation,4,85.0
274,modesty,0,75.0
274,modesty,1,75.0
274,modesty,2,75.0
274,modesty,3,75.0
274,modesty,4,75.0
274,sympathy,0,65.0
274,sympathy,1,65.0
274,sympathy,2,65.0
274,sympathy,3,65.0
274,sympathy,4,65.0
275,trust,0,65.0
275,trust,1,65.0
275,trust,2,65.0
275,trust,3,65.0
275,trust,4,65.0
275,altruism,0,65.0
275,altruism,1,65.0
275,altruism,2,65.0
275,altruism,3,65.0
275,altruism,4,65.0
275,cooperation,0,85.0
275,cooperation,1,85.0
275,cooperation,2,85.0
275,cooperation,3,85.0
275,cooperation,4,85.0
275,modesty,0,85.0
275,modesty,1,85.0
275,modesty,2,85.0
275,modesty,3,85.0
275,modesty,4,85.0
275,sympathy,0,65.0
275,sympathy,1,65.0
275,sympathy,2,65.0
275,sympathy,3,65.0
275,sympathy,4,65.0
276,trust,0,45.0
276,trust,1,45.0
276,trust,2,45.0
276,trust,3,45.0
276,trust,4,45.0
276,altruism,0,45.0
276,altruism,1,45.0
276,altruism,2,40.0
276,altruism,3,45.0
276,altruism,4,45.0
276,cooperation,0,75.0
276,cooperation,1,75.0
276,cooperation,2,75.0
276,cooperation,3,75.0
276,cooperation,4,75.0
276,modesty,0,65.0
276,modesty,1,65.0
276,modesty,2,65.0
276,modesty,3,65.0
276,modesty,4,65.0
276,sympathy,0,55.0
276,sympathy,1,45.0
276,sympathy,2,45.0
276,sympathy,3,45.0
276,sympathy,4,45.0
277,trust,0,65.0
277,trust,1,65.0
277,trust,2,65.0
277,trust,3,65.0
277,trust,4,65.0
277,altruism,0,75.0
277,altruism,1,75.0
277,altruism,2,75.0
277,altruism,3,75.0
277,altruism,4,75.0
277,cooperation,0,85.0
277,cooperation,1,85.0
277,cooperation,2,85.0
277,cooperation,3,85.0
277,cooperation,4,85.0
277,modesty,0,75.0
277,modesty,1,75.0
277,modesty,2,75.0
277,modesty,3,75.0
277,modesty,4,75.0
277,sympathy,0,65.0
277,sympathy,1,65.0
277,sympathy,2,65.0
277,sympathy,3,65.0
277,sympathy,4,65.0
278,trust,0,40.0
278,trust,1,40.0
278,trust,2,40.0
278,trust,3,40.0
278,trust,4,40.0
278,altruism,0,35.0
278,altruism,1,40.0
278,altruism,2,40.0
278,altruism,3,40.0
278,altruism,4,40.0
278,cooperation,0,75.0
278,cooperation,1,65.0
278,cooperation,2,75.0
278,cooperation,3,75.0
278,cooperation,4,75.0
278,modesty,0,70.0
278,modesty,1,70.0
278,modesty,2,70.0
278,modesty,3,70.0
278,modesty,4,70.0
278,sympathy,0,45.0
278,sympathy,1,45.0
278,sympathy,2,45.0
278,sympathy,3,45.0
278,sympathy,4,45.0
279,trust,0,75.0
279,trust,1,75.0
279,trust,2,75.0
279,trust,3,75.0
279,trust,4,75.0
279,altruism,0,90.0
279,altruism,1,90.0
279,altruism,2,90.0
279,altruism,3,90.0
279,altruism,4,90.0
279,cooperation,0,90.0
279,cooperation,1,90.0
279,cooperation,2,90.0
279,cooperation,3,90.0
279,cooperation,4,90.0
279,modesty,0,85.0
279,modesty,1,85.0
279,modesty,2,85.0
279,modesty,3,85.0
279,modesty,4,85.0
279,sympathy,0,85.0
279,sympathy,1,85.0
279,sympathy,2,85.0
279,sympathy,3,85.0
279,sympathy,4,85.0
280,trust,0,75.0
280,trust,1,75.0
280,trust,2,75.0
280,trust,3,75.0
280,trust,4,75.0
280,altruism,0,85.0
280,altruism,1,85.0
280,altruism,2,85.0
280,altruism,3,85.0
280,altruism,4,85.0
280,cooperation,0,85.0
280,cooperation,1,85.0
280,cooperation,2,85.0
280,cooperation,3,85.0
280,cooperation,4,85.0
280,modesty,0,75.0
280,modesty,1,75.0
280,modesty,2,75.0
280,modesty,3,75.0
280,modesty,4,75.0
280,sympathy,0,85.0
280,sympathy,1,85.0
280,sympathy,2,85.0
280,sympathy,3,85.0
280,sympathy,4,85.0
281,trust,0,65.0
281,trust,1,60.0
281,trust,2,65.0
281,trust,3,45.0
281,trust,4,45.0
281,altruism,0,65.0
281,altruism,1,65.0
281,altruism,2,65.0
281,altruism,3,65.0
281,altruism,4,70.0
281,cooperation,0,75.0
281,cooperation,1,75.0
281,cooperation,2,75.0
281,cooperation,3,75.0
281,cooperation,4,75.0
281,modesty,0,65.0
281,modesty,1,75.0
281,modesty,2,65.0
281,modesty,3,85.0
281,modesty,4,65.0
281,sympathy,0,65.0
281,sympathy,1,65.0
281,sympathy,2,45.0
281,sympathy,3,65.0
281,sympathy,4,65.0
282,trust,0,75.0
282,trust,1,75.0
282,trust,2,75.0
282,trust,3,75.0
282,trust,4,75.0
282,altruism,0,85.0
282,altruism,1,85.0
282,altruism,2,85.0
282,altruism,3,85.0
282,altruism,4,85.0
282,cooperation,0,85.0
282,cooperation,1,90.0
282,cooperation,2,85.0
282,cooperation,3,85.0
282,cooperation,4,90.0
282,modesty,0,75.0
282,modesty,1,85.0
282,modesty,2,85.0
282,modesty,3,85.0
282,modesty,4,75.0
282,sympathy,0,75.0
282,sympathy,1,75.0
282,sympathy,2,75.0
282,sympathy,3,85.0
282,sympathy,4,75.0
283,trust,0,65.0
283,trust,1,65.0
283,trust,2,65.0
283,trust,3,65.0
283,trust,4,65.0
283,altruism,0,45.0
283,altruism,1,45.0
283,altruism,2,45.0
283,altruism,3,45.0
283,altruism,4,45.0
283,cooperation,0,45.0
283,cooperation,1,45.0
283,cooperation,2,45.0
283,cooperation,3,45.0
283,cooperation,4,45.0
283,modesty,0,45.0
283,modesty,1,45.0
283,modesty,2,45.0
283,modesty,3,45.0
283,modesty,4,45.0
283,sympathy,0,35.0
283,sympathy,1,45.0
283,sympathy,2,30.0
283,sympathy,3,35.0
283,sympathy,4,30.0
284,trust,0,75.0
284,trust,1,75.0
284,trust,2,75.0
284,trust,3,75.0
284,trust,4,85.0
284,altruism,0,45.0
284,altruism,1,45.0
284,altruism,2,45.0
284,altruism,3,45.0
284,altruism,4,45.0
284,cooperation,0,75.0
284,cooperation,1,75.0
284,cooperation,2,65.0
284,cooperation,3,75.0
284,cooperation,4,65.0
284,modesty,0,55.0
284,modesty,1,65.0
284,modesty,2,55.0
284,modesty,3,65.0
284,modesty,4,65.0
284,sympathy,0,65.0
284,sympathy,1,65.0
284,sympathy,2,65.0
284,sympathy,3,65.0
284,sympathy,4,65.0
285,trust,0,85.0
285,trust,1,70.0
285,trust,2,75.0
285,trust,3,70.0
285,trust,4,75.0
285,altruism,0,85.0
285,altruism,1,85.0
285,altruism,2,85.0
285,altruism,3,85.0
285,altruism,4,85.0
285,cooperation,0,85.0
285,cooperation,1,85.0
285,cooperation,2,85.0
285,cooperation,3,85.0
285,cooperation,4,85.0
285,modesty,0,75.0
285,modesty,1,75.0
285,modesty,2,75.0
285,modesty,3,75.0
285,modesty,4,75.0
285,sympathy,0,65.0
285,sympathy,1,65.0
285,sympathy,2,75.0
285,sympathy,3,65.0
285,sympathy,4,65.0
286,trust,0,65.0
286,trust,1,65.0
286,trust,2,70.0
286,trust,3,70.0
286,trust,4,65.0
286,altruism,0,75.0
286,altruism,1,75.0
286,altruism,2,75.0
286,altruism,3,75.0
286,altruism,4,75.0
286,cooperation,0,85.0
286,cooperation,1,85.0
286,cooperation,2,85.0
286,cooperation,3,85.0
286,cooperation,4,85.0
286,modesty,0,85.0
286,modesty,1,75.0
286,modesty,2,85.0
286,modesty,3,85.0
286,modesty,4,85.0
286,sympathy,0,65.0
286,sympathy,1,65.0
286,sympathy,2,70.0
286,sympathy,3,65.0
286,sympathy,4,65.0
287,trust,0,85.0
287,trust,1,80.0
287,trust,2,80.0
287,trust,3,85.0
287,trust,4,75.0
287,altruism,0,85.0
287,altruism,1,85.0
287,altruism,2,85.0
287,altruism,3,85.0
287,altruism,4,85.0
287,cooperation,0,85.0
287,cooperation,1,85.0
287,cooperation,2,85.0
287,cooperation,3,85.0
287,cooperation,4,85.0
287,modesty,0,65.0
287,modesty,1,75.0
287,modesty,2,65.0
287,modesty,3,65.0
287,modesty,4,65.0
287,sympathy,0,85.0
287,sympathy,1,85.0
287,sympathy,2,85.0
287,sympathy,3,85.0
287,sympathy,4,85.0
288,trust,0,75.0
288,trust,1,75.0
288,trust,2,75.0
288,trust,3,75.0
288,trust,4,75.0
288,altruism,0,85.0
